route_id,service_id,trip_id,trip_headsign,direction_id,block_id,shape_id
40,Weekdays,2435321,40 LA AVENIDA & SHORELINE,0,4042,40_NB01
40,Weekdays,2435322,40 LA AVENIDA & SHORELINE,0,4043,40_NB01
40,Weekdays,2435325,40 LA AVENIDA & SHORELINE,0,4041,40_NB01
40,Weekdays,2435317,40 LA AVENIDA & SHORELINE,0,4042,40_NB01
40,Weekdays,2435334,40 LA AVENIDA & SHORELINE,0,4043,40_NB01
40,Weekdays,2435333,40 LA AVENIDA & SHORELINE,0,4041,40_NB01
40,Weekdays,2435339,40 LA AVENIDA & SHORELINE,0,4042,40_NB01
40,Weekdays,2435308,40 LA AVENIDA & SHORELINE,0,4043,40_NB01
40,Weekdays,2435331,40 LA AVENIDA & SHORELINE,0,4041,40_NB01
40,Weekdays,2435330,40 LA AVENIDA & SHORELINE,0,4042,40_NB01
40,Weekdays,2435337,40 LA AVENIDA & SHORELINE,0,4044,40_NB01
40,Weekdays,2435336,40 LA AVENIDA & SHORELINE,0,4041,40_NB01
40,Weekdays,2435320,40 LA AVENIDA & SHORELINE,0,4042,40_NB01
40,Weekdays,2435319,40 LA AVENIDA & SHORELINE,0,4044,40_NB01
40,Weekdays,2435316,40 LA AVENIDA & SHORELINE,0,4041,40_NB01
40,Weekdays,2435315,40 LA AVENIDA & SHORELINE,0,4042,40_NB01
40,Weekdays,2435318,40 LA AVENIDA & SHORELINE,0,3542,40_NB01
40,Weekdays,2435313,40 LA AVENIDA & SHORELINE,0,3542,40_NB01
40,Saturday,2435373,40 LA AVENIDA & SHORELINE,0,4042,40_NB01
40,Saturday,2435386,40 LA AVENIDA & SHORELINE,0,4042,40_NB01
40,Saturday,2435385,40 LA AVENIDA & SHORELINE,0,4041,40_NB01
40,Saturday,2435384,40 LA AVENIDA & SHORELINE,0,4042,40_NB01
40,Saturday,2435383,40 LA AVENIDA & SHORELINE,0,4041,40_NB01
40,Saturday,2435382,40 LA AVENIDA & SHORELINE,0,4042,40_NB01
40,Saturday,2435381,40 LA AVENIDA & SHORELINE,0,4041,40_NB01
40,Saturday,2435380,40 LA AVENIDA & SHORELINE,0,4042,40_NB01
40,Saturday,2435379,40 LA AVENIDA & SHORELINE,0,4041,40_NB01
40,Saturday,2435378,40 LA AVENIDA & SHORELINE,0,4042,40_NB01
40,Saturday,2435377,40 LA AVENIDA & SHORELINE,0,4041,40_NB01
40,Saturday,2435376,40 LA AVENIDA & SHORELINE,0,4042,40_NB01
40,Sunday,2435418,40 DOWNTOWN LOS ALTOS,1,4041,40_SB03PO
40,Weekdays,2435359,40 FOOTHILL COLLEGE,1,4041,40_SB01PO
40,Weekdays,2435358,40 FOOTHILL COLLEGE,1,4042,40_SB01PO
40,Weekdays,2435357,40 FOOTHILL COLLEGE,1,4043,40_SB01PO
40,Weekdays,2435369,40 FOOTHILL COLLEGE,1,4044,40_SB01PO
40,Saturday,2435387,40 FOOTHILL COLLEGE,1,4042,40_SB01PO
40,Saturday,2435399,40 FOOTHILL COLLEGE,1,4041,40_SB01PO
40,Weekdays,2435342,40 FOOTHILL COLLEGE,1,2251,40_SBSD2
40,Weekdays,2435343,40 FOOTHILL COLLEGE,1,3441,40_SBSD2
40,Weekdays,2435341,40 FOOTHILL COLLEGE,1,146,40_SBSD2
40,Sunday,2435417,40 DOWNTOWN LOS ALTOS,1,4041,40_SB03
40,Sunday,2435416,40 DOWNTOWN LOS ALTOS,1,4041,40_SB03
40,Sunday,2435415,40 DOWNTOWN LOS ALTOS,1,4041,40_SB03
40,Sunday,2435414,40 DOWNTOWN LOS ALTOS,1,4041,40_SB03
40,Sunday,2435413,40 DOWNTOWN LOS ALTOS,1,4041,40_SB03
40,Sunday,2435412,40 DOWNTOWN LOS ALTOS,1,4041,40_SB03
40,Sunday,2435411,40 DOWNTOWN LOS ALTOS,1,4041,40_SB03
40,Sunday,2435410,40 DOWNTOWN LOS ALTOS,1,4041,40_SB03
40,Weekdays,2435356,40 FOOTHILL COLLEGE,1,4041,40_SB01
40,Weekdays,2435355,40 FOOTHILL COLLEGE,1,4042,40_SB01
40,Weekdays,2435354,40 FOOTHILL COLLEGE,1,4043,40_SB01
40,Weekdays,2435353,40 FOOTHILL COLLEGE,1,4041,40_SB01
40,Weekdays,2435352,40 FOOTHILL COLLEGE,1,4042,40_SB01
40,Weekdays,2435351,40 FOOTHILL COLLEGE,1,4043,40_SB01
40,Weekdays,2435350,40 FOOTHILL COLLEGE,1,4041,40_SB01
40,Weekdays,2435349,40 FOOTHILL COLLEGE,1,4042,40_SB01
40,Weekdays,2435348,40 FOOTHILL COLLEGE,1,4043,40_SB01
40,Weekdays,2435347,40 FOOTHILL COLLEGE,1,4041,40_SB01
40,Weekdays,2435346,40 FOOTHILL COLLEGE,1,4042,40_SB01
40,Weekdays,2435345,40 FOOTHILL COLLEGE,1,4043,40_SB01
40,Weekdays,2435371,40 FOOTHILL COLLEGE,1,4041,40_SB01
40,Weekdays,2435370,40 FOOTHILL COLLEGE,1,4042,40_SB01
40,Weekdays,2435372,40 FOOTHILL COLLEGE,1,4041,40_SB01
40,Weekdays,2435368,40 FOOTHILL COLLEGE,1,4042,40_SB01
40,Weekdays,2435367,40 FOOTHILL COLLEGE,1,4044,40_SB01
40,Weekdays,2435366,40 FOOTHILL COLLEGE,1,4041,40_SB01
40,Weekdays,2435365,40 FOOTHILL COLLEGE,1,4042,40_SB01
40,Weekdays,2435364,40 FOOTHILL COLLEGE,1,4044,40_SB01
40,Weekdays,2435363,40 FOOTHILL COLLEGE,1,4041,40_SB01
40,Weekdays,2435362,40 FOOTHILL COLLEGE,1,4042,40_SB01
40,Weekdays,2435361,40 FOOTHILL COLLEGE,1,3542,40_SB01
40,Weekdays,2435344,40 FOOTHILL COLLEGE,1,3542,40_SB01
40,Weekdays,2435360,40 FOOTHILL COLLEGE,1,3542,40_SB01
40,Saturday,2435400,40 FOOTHILL COLLEGE,1,4042,40_SB01
40,Saturday,2435398,40 FOOTHILL COLLEGE,1,4042,40_SB01
40,Saturday,2435397,40 FOOTHILL COLLEGE,1,4041,40_SB01
40,Saturday,2435396,40 FOOTHILL COLLEGE,1,4042,40_SB01
40,Saturday,2435395,40 FOOTHILL COLLEGE,1,4041,40_SB01
40,Saturday,2435394,40 FOOTHILL COLLEGE,1,4042,40_SB01
40,Saturday,2435393,40 FOOTHILL COLLEGE,1,4041,40_SB01
40,Saturday,2435392,40 FOOTHILL COLLEGE,1,4042,40_SB01
40,Saturday,2435391,40 FOOTHILL COLLEGE,1,4041,40_SB01
40,Saturday,2435390,40 FOOTHILL COLLEGE,1,4042,40_SB01
40,Saturday,2435389,40 FOOTHILL COLLEGE,1,4041,40_SB01
40,Saturday,2435388,40 FOOTHILL COLLEGE,1,4042,40_SB01
42,Weekdays,2435549,42 MONTEREY & SENTER,0,4202,42_NB03
42,Weekdays,2435548,42 MONTEREY & SENTER,0,4201,42_NB03
42,Saturday,2435590,42 MONTEREY & SENTER,0,4201,42_NB02
42,Saturday,2435589,42 MONTEREY & SENTER,0,4201,42_NB02
42,Saturday,2435588,42 MONTEREY & SENTER,0,4201,42_NB02
42,Saturday,2435587,42 MONTEREY & SENTER,0,4201,42_NB02
42,Saturday,2435586,42 MONTEREY & SENTER,0,4201,42_NB02
42,Saturday,2435585,42 MONTEREY & SENTER,0,4201,42_NB02
42,Saturday,2435584,42 MONTEREY & SENTER,0,4201,42_NB02
42,Saturday,2435583,42 MONTEREY & SENTER,0,4201,42_NB02
42,Saturday,2435582,42 MONTEREY & SENTER,0,4201,42_NB02
42,Weekdays,2435564,42 EVERGREEN VALLEY COLLEGE,0,4202,42_NB01
42,Weekdays,2435563,42 EVERGREEN VALLEY COLLEGE,0,4201,42_NB01
42,Weekdays,2435562,42 EVERGREEN VALLEY COLLEGE,0,4203,42_NB01
42,Weekdays,2435561,42 EVERGREEN VALLEY COLLEGE,0,4202,42_NB01
42,Weekdays,2435560,42 EVERGREEN VALLEY COLLEGE,0,4201,42_NB01
42,Weekdays,2435559,42 EVERGREEN VALLEY COLLEGE,0,4203,42_NB01
42,Weekdays,2435558,42 EVERGREEN VALLEY COLLEGE,0,4202,42_NB01
42,Weekdays,2435557,42 EVERGREEN VALLEY COLLEGE,0,4201,42_NB01
42,Weekdays,2435556,42 EVERGREEN VALLEY COLLEGE,0,4203,42_NB01
42,Weekdays,2435555,42 EVERGREEN VALLEY COLLEGE,0,4202,42_NB01
42,Weekdays,2435554,42 EVERGREEN VALLEY COLLEGE,0,4201,42_NB01
42,Weekdays,2435553,42 EVERGREEN VALLEY COLLEGE,0,4203,42_NB01
42,Weekdays,2435552,42 EVERGREEN VALLEY COLLEGE,0,4202,42_NB01
42,Weekdays,2435551,42 EVERGREEN VALLEY COLLEGE,0,4201,42_NB01
42,Weekdays,2435550,42 EVERGREEN VALLEY COLLEGE,0,4203,42_NB01
42,Saturday,2435599,42 SANTA TERESA LR STATION,1,4201,42_SB02
42,Saturday,2435598,42 SANTA TERESA LR STATION,1,4201,42_SB02
42,Saturday,2435597,42 SANTA TERESA LR STATION,1,4201,42_SB02
42,Saturday,2435596,42 SANTA TERESA LR STATION,1,4201,42_SB02
42,Saturday,2435595,42 SANTA TERESA LR STATION,1,4201,42_SB02
42,Saturday,2435594,42 SANTA TERESA LR STATION,1,4201,42_SB02
42,Saturday,2435593,42 SANTA TERESA LR STATION,1,4201,42_SB02
42,Saturday,2435592,42 SANTA TERESA LR STATION,1,4201,42_SB02
42,Saturday,2435591,42 SANTA TERESA LR STATION,1,4201,42_SB02
42,Weekdays,2435579,42 KAISER SAN JOSE,1,4202,42_SB01
42,Weekdays,2435578,42 KAISER SAN JOSE,1,4201,42_SB01
42,Weekdays,2435577,42 KAISER SAN JOSE,1,4203,42_SB01
42,Weekdays,2435576,42 KAISER SAN JOSE,1,4202,42_SB01
42,Weekdays,2435575,42 KAISER SAN JOSE,1,4201,42_SB01
42,Weekdays,2435574,42 KAISER SAN JOSE,1,4203,42_SB01
42,Weekdays,2435573,42 KAISER SAN JOSE,1,4202,42_SB01
42,Weekdays,2435572,42 KAISER SAN JOSE,1,4201,42_SB01
42,Weekdays,2435571,42 KAISER SAN JOSE,1,4203,42_SB01
42,Weekdays,2435570,42 KAISER SAN JOSE,1,4202,42_SB01
42,Weekdays,2435569,42 KAISER SAN JOSE,1,4201,42_SB01
42,Weekdays,2435568,42 KAISER SAN JOSE,1,4203,42_SB01
42,Weekdays,2435567,42 KAISER SAN JOSE,1,4202,42_SB01
42,Weekdays,2435566,42 KAISER SAN JOSE,1,4201,42_SB01
42,Weekdays,2435565,42 KAISER SAN JOSE,1,4203,42_SB01
42,Weekdays,2435581,42 KAISER SAN JOSE,1,4201,42_SB04
42,Weekdays,2435580,42 KAISER SAN JOSE,1,4203,42_SB04
45,Weekdays,2435664,45 PENITENCIA CK TRANSIT CTR,0,4501,45_NB01
45,Weekdays,2435663,45 PENITENCIA CK TRANSIT CTR,0,4501,45_NB01
45,Weekdays,2435662,45 PENITENCIA CK TRANSIT CTR,0,4501,45_NB01
45,Weekdays,2435661,45 PENITENCIA CK TRANSIT CTR,0,4501,45_NB01
45,Weekdays,2435660,45 PENITENCIA CK TRANSIT CTR,0,4501,45_NB01
45,Weekdays,2435659,45 PENITENCIA CK TRANSIT CTR,0,4501,45_NB01
45,Weekdays,2435658,45 PENITENCIA CK TRANSIT CTR,0,4501,45_NB01
45,Weekdays,2435657,45 PENITENCIA CK TRANSIT CTR,0,4501,45_NB01
45,Weekdays,2435656,45 PENITENCIA CK TRANSIT CTR,0,4501,45_NB01
45,Weekdays,2435655,45 PENITENCIA CK TRANSIT CTR,0,4501,45_NB01
45,Weekdays,2435654,45 PENITENCIA CK TRANSIT CTR,0,4501,45_NB01
45,Weekdays,2435653,45 PENITENCIA CK TRANSIT CTR,0,4501,45_NB01
45,Weekdays,2435652,45 PENITENCIA CK TRANSIT CTR,0,4501,45_NB01
45,Weekdays,2435677,45 ALUM ROCK TRANSIT CTR,1,4501,45_SB01
45,Weekdays,2435676,45 ALUM ROCK TRANSIT CTR,1,4501,45_SB01
45,Weekdays,2435675,45 ALUM ROCK TRANSIT CTR,1,4501,45_SB01
45,Weekdays,2435674,45 ALUM ROCK TRANSIT CTR,1,4501,45_SB01
45,Weekdays,2435673,45 ALUM ROCK TRANSIT CTR,1,4501,45_SB01
45,Weekdays,2435672,45 ALUM ROCK TRANSIT CTR,1,4501,45_SB01
45,Weekdays,2435671,45 ALUM ROCK TRANSIT CTR,1,4501,45_SB01
45,Weekdays,2435670,45 ALUM ROCK TRANSIT CTR,1,4501,45_SB01
45,Weekdays,2435669,45 ALUM ROCK TRANSIT CTR,1,4501,45_SB01
45,Weekdays,2435668,45 ALUM ROCK TRANSIT CTR,1,4501,45_SB01
45,Weekdays,2435667,45 ALUM ROCK TRANSIT CTR,1,4501,45_SB01
45,Weekdays,2435666,45 ALUM ROCK TRANSIT CTR,1,4501,45_SB01
45,Weekdays,2435665,45 ALUM ROCK TRANSIT CTR,1,4501,45_SB01
46,Weekdays,2435715,46 MILPITAS HIGH SCHOOL,0,2681,46_NBSD2
46,Weekdays,2435721,46 MILPITAS HIGH SCHOOL,0,6680,46_NBSD1
46,Weekdays,2435725,46 MILPITAS HIGH SCHOOL,0,7085,46_NB01
46,Weekdays,2435712,46 MILPITAS HIGH SCHOOL,0,7776,46_NB01
46,Weekdays,2435711,46 MILPITAS HIGH SCHOOL,0,7173,46_NB01
46,Weekdays,2435710,46 MILPITAS HIGH SCHOOL,0,4672,46_NB01
46,Weekdays,2435709,46 MILPITAS HIGH SCHOOL,0,2681,46_NB01
46,Weekdays,2435708,46 MILPITAS HIGH SCHOOL,0,4672,46_NB01
46,Weekdays,2435707,46 MILPITAS HIGH SCHOOL,0,4672,46_NB01
46,Weekdays,2435706,46 MILPITAS HIGH SCHOOL,0,7773,46_NB01
46,Weekdays,2435723,46 MILPITAS HIGH SCHOOL,0,7071,46_NB01
46,Weekdays,2435722,46 MILPITAS HIGH SCHOOL,0,2675,46_NB01
46,Weekdays,2435705,46 MILPITAS HIGH SCHOOL,0,4702,46_NB01
46,Weekdays,2435718,46 MILPITAS HIGH SCHOOL,0,7076,46_NB01
46,Weekdays,2435720,46 MILPITAS HIGH SCHOOL,0,7772,46_NB01
46,Weekdays,2435719,46 MILPITAS HIGH SCHOOL,0,7172,46_NB01
46,Weekdays,2435717,46 MILPITAS HIGH SCHOOL,0,4671,46_NB01
46,Weekdays,2435716,46 MILPITAS HIGH SCHOOL,0,7776,46_NB01
46,Weekdays,2435714,46 MILPITAS HIGH SCHOOL,0,7173,46_NB01
46,Weekdays,2435713,46 MILPITAS HIGH SCHOOL,0,2679,46_NB01
46,Weekdays,2435724,46 MILPITAS HIGH SCHOOL,0,2678,46_NB01
46,Weekdays,2435704,46 MILPITAS HIGH SCHOOL,0,7080,46_NB01
46,Saturday,2435755,46 MILPITAS HIGH SCHOOL,0,4671,46_NB01
46,Saturday,2435754,46 MILPITAS HIGH SCHOOL,0,4772,46_NB01
46,Saturday,2435762,46 MILPITAS HIGH SCHOOL,0,4773,46_NB01
46,Saturday,2435761,46 MILPITAS HIGH SCHOOL,0,4771,46_NB01
46,Saturday,2435760,46 MILPITAS HIGH SCHOOL,0,4671,46_NB01
46,Saturday,2435759,46 MILPITAS HIGH SCHOOL,0,4772,46_NB01
46,Saturday,2435758,46 MILPITAS HIGH SCHOOL,0,4773,46_NB01
46,Saturday,2435757,46 MILPITAS HIGH SCHOOL,0,4771,46_NB01
46,Saturday,2435756,46 MILPITAS HIGH SCHOOL,0,7075,46_NB01
46,Weekdays,2435728,47 LANDESS & PARK VICTORIA ,1,477,46_SBSD3
46,Weekdays,2435727,47 LANDESS & PARK VICTORIA ,1,479,46_SBSD3
46,Weekdays,2435740,46 YELLOWSTONE & LANDESS,1,4701,46_SBSD2
46,Weekdays,2435741,46 YELLOWSTONE & LANDESS,1,7702,46_SBSD2
46,Weekdays,2435737,46 YELLOWSTONE & LANDESS,1,6683,46_SBSD2
46,Weekdays,2435736,46 YELLOWSTONE & LANDESS,1,7077,46_SBSD2
46,Weekdays,2435739,46 YELLOWSTONE & LANDESS,1,3171,46_SBSD1
46,Weekdays,2435738,46 YELLOWSTONE & LANDESS,1,472,46_SBSD1
46,Weekdays,2435753,46 GREAT MALL  ,1,187,46_SB01
46,Weekdays,2435752,46 GREAT MALL  ,1,2674,46_SB01
46,Weekdays,2435735,46 GREAT MALL  ,1,7085,46_SB01
46,Weekdays,2435734,46 GREAT MALL  ,1,7776,46_SB01
46,Weekdays,2435733,46 GREAT MALL  ,1,7173,46_SB01
46,Weekdays,2435732,46 GREAT MALL  ,1,4672,46_SB01
46,Weekdays,2435731,46 GREAT MALL  ,1,2681,46_SB01
46,Weekdays,2435730,46 GREAT MALL  ,1,4672,46_SB01
46,Weekdays,2435729,46 GREAT MALL  ,1,4672,46_SB01
46,Weekdays,2435751,46 GREAT MALL  ,1,7773,46_SB01
46,Weekdays,2435750,46 GREAT MALL  ,1,7071,46_SB01
46,Weekdays,2435745,46 GREAT MALL  ,1,2675,46_SB01
46,Weekdays,2435749,46 GREAT MALL  ,1,4702,46_SB01
46,Weekdays,2435748,46 GREAT MALL  ,1,7076,46_SB01
46,Weekdays,2435747,46 GREAT MALL  ,1,7772,46_SB01
46,Weekdays,2435746,46 GREAT MALL  ,1,7172,46_SB01
46,Weekdays,2435744,46 GREAT MALL  ,1,4671,46_SB01
46,Weekdays,2435743,46 GREAT MALL  ,1,7776,46_SB01
46,Weekdays,2435742,46 GREAT MALL  ,1,7173,46_SB01
46,Saturday,2435771,46 GREAT MALL  ,1,4671,46_SB01
46,Saturday,2435770,46 GREAT MALL  ,1,4671,46_SB01
46,Saturday,2435769,46 GREAT MALL  ,1,4772,46_SB01
46,Saturday,2435768,46 GREAT MALL  ,1,4773,46_SB01
46,Saturday,2435767,46 GREAT MALL  ,1,4771,46_SB01
46,Saturday,2435766,46 GREAT MALL  ,1,4671,46_SB01
46,Saturday,2435765,46 GREAT MALL  ,1,4772,46_SB01
46,Saturday,2435764,46 GREAT MALL  ,1,4773,46_SB01
46,Saturday,2435763,46 GREAT MALL  ,1,4771,46_SB01
47,Weekdays,2435840,46 WASHINGTON & ESCUELA,0,6680,47_NBSD1
47,Weekdays,2435841,47 CALAVERAS & HIILVIEW,0,2677,47_NB03
47,Weekdays,2435842,47 MAIN & CALAVERAS,0,2674,47_NB02
47,Saturday,2435907,47 MAIN & CALAVERAS,0,7073,47_NB02
47,Sunday,2435947,47 MAIN & CALAVERAS,0,4771,47_NB02
47,Weekdays,2435868,47 MC CARTHY RANCH,0,4772,47_NB01
47,Weekdays,2435867,47 MC CARTHY RANCH,0,2504,47_NB01
47,Weekdays,2435866,47 MC CARTHY RANCH,0,7776,47_NB01
47,Weekdays,2435865,47 MC CARTHY RANCH,0,2672,47_NB01
47,Weekdays,2435864,47 MC CARTHY RANCH,0,7176,47_NB01
47,Weekdays,2435863,47 MC CARTHY RANCH,0,7172,47_NB01
47,Weekdays,2435862,47 MC CARTHY RANCH,0,7773,47_NB01
47,Weekdays,2435861,47 MC CARTHY RANCH,0,7173,47_NB01
47,Weekdays,2435860,47 MC CARTHY RANCH,0,7071,47_NB01
47,Weekdays,2435859,47 MC CARTHY RANCH,0,2679,47_NB01
47,Weekdays,2435858,47 MC CARTHY RANCH,0,2675,47_NB01
47,Weekdays,2435857,47 MC CARTHY RANCH,0,4771,47_NB01
47,Weekdays,2435856,47 MC CARTHY RANCH,0,2676,47_NB01
47,Weekdays,2435855,47 MC CARTHY RANCH,0,7175,47_NB01
47,Weekdays,2435854,47 MC CARTHY RANCH,0,2677,47_NB01
47,Weekdays,2435853,47 MC CARTHY RANCH,0,7081,47_NB01
47,Weekdays,2435852,47 MC CARTHY RANCH,0,4702,47_NB01
47,Weekdays,2435851,47 MC CARTHY RANCH,0,7776,47_NB01
47,Weekdays,2435850,47 MC CARTHY RANCH,0,4701,47_NB01
47,Weekdays,2435849,47 MC CARTHY RANCH,0,7772,47_NB01
47,Weekdays,2435848,47 MC CARTHY RANCH,0,7078,47_NB01
47,Weekdays,2435847,47 MC CARTHY RANCH,0,4671,47_NB01
47,Weekdays,2435846,47 MC CARTHY RANCH,0,7077,47_NB01
47,Weekdays,2435845,47 MC CARTHY RANCH,0,4702,47_NB01
47,Weekdays,2435844,47 MC CARTHY RANCH,0,7083,47_NB01
47,Weekdays,2435843,47 MC CARTHY RANCH,0,4702,47_NB01
47,Saturday,2435902,47 MC CARTHY RANCH,0,4771,47_NB01
47,Saturday,2435901,47 MC CARTHY RANCH,0,4772,47_NB01
47,Saturday,2435900,47 MC CARTHY RANCH,0,4771,47_NB01
47,Saturday,2435906,47 MC CARTHY RANCH,0,4772,47_NB01
47,Saturday,2435905,47 MC CARTHY RANCH,0,4771,47_NB01
47,Saturday,2435904,47 MC CARTHY RANCH,0,4773,47_NB01
47,Saturday,2435903,47 MC CARTHY RANCH,0,4671,47_NB01
47,Saturday,2435922,47 MC CARTHY RANCH,0,4771,47_NB01
47,Saturday,2435921,47 MC CARTHY RANCH,0,4772,47_NB01
47,Saturday,2435920,47 MC CARTHY RANCH,0,4671,47_NB01
47,Saturday,2435919,47 MC CARTHY RANCH,0,4773,47_NB01
47,Saturday,2435918,47 MC CARTHY RANCH,0,4772,47_NB01
47,Saturday,2435917,47 MC CARTHY RANCH,0,4771,47_NB01
47,Saturday,2435916,47 MC CARTHY RANCH,0,4773,47_NB01
47,Saturday,2435915,47 MC CARTHY RANCH,0,4671,47_NB01
47,Saturday,2435914,47 MC CARTHY RANCH,0,4771,47_NB01
47,Saturday,2435913,47 MC CARTHY RANCH,0,4772,47_NB01
47,Saturday,2435912,47 MC CARTHY RANCH,0,4671,47_NB01
47,Saturday,2435911,47 MC CARTHY RANCH,0,4773,47_NB01
47,Saturday,2435910,47 MC CARTHY RANCH,0,4772,47_NB01
47,Saturday,2435909,47 MC CARTHY RANCH,0,4771,47_NB01
47,Saturday,2435908,47 MC CARTHY RANCH,0,4772,47_NB01
47,Sunday,2435946,47 MC CARTHY RANCH,0,4771,47_NB01
47,Sunday,2435958,47 MC CARTHY RANCH,0,7172,47_NB01
47,Sunday,2435957,47 MC CARTHY RANCH,0,7101,47_NB01
47,Sunday,2435956,47 MC CARTHY RANCH,0,7171,47_NB01
47,Sunday,2435955,47 MC CARTHY RANCH,0,4771,47_NB01
47,Sunday,2435954,47 MC CARTHY RANCH,0,7172,47_NB01
47,Sunday,2435953,47 MC CARTHY RANCH,0,7101,47_NB01
47,Sunday,2435952,47 MC CARTHY RANCH,0,7171,47_NB01
47,Sunday,2435959,47 MC CARTHY RANCH,0,4771,47_NB01
47,Sunday,2435951,47 MC CARTHY RANCH,0,7172,47_NB01
47,Sunday,2435950,47 MC CARTHY RANCH,0,7101,47_NB01
47,Sunday,2435949,47 MC CARTHY RANCH,0,7171,47_NB01
47,Sunday,2435948,47 MC CARTHY RANCH,0,4771,47_NB01
47,Weekdays,2435870,47 LANDESS & PARK VICTORIA ,1,477,47_SBSD1
47,Weekdays,2435869,47 LANDESS & PARK VICTORIA ,1,479,47_SBSD1
47,Weekdays,2435872,47 GREAT MALL,1,7773,47_SB03
47,Saturday,2435923,47 GREAT MALL,1,4772,47_SB03
47,Weekdays,2435871,47 GREAT MALL,1,7082,47_SB02
47,Weekdays,2435873,47 GREAT MALL,1,3172,47_SB02
47,Sunday,2435960,47 GREAT MALL,1,7077,47_SB02
47,Weekdays,2435899,47 GREAT MALL,1,4772,47_SB01
47,Weekdays,2435898,47 GREAT MALL,1,2504,47_SB01
47,Weekdays,2435897,47 GREAT MALL,1,7776,47_SB01
47,Weekdays,2435896,47 GREAT MALL,1,2672,47_SB01
47,Weekdays,2435895,47 GREAT MALL,1,7176,47_SB01
47,Weekdays,2435894,47 GREAT MALL,1,7172,47_SB01
47,Weekdays,2435893,47 GREAT MALL,1,7773,47_SB01
47,Weekdays,2435892,47 GREAT MALL,1,7173,47_SB01
47,Weekdays,2435891,47 GREAT MALL,1,7071,47_SB01
47,Weekdays,2435890,47 GREAT MALL,1,2679,47_SB01
47,Weekdays,2435889,47 GREAT MALL,1,2675,47_SB01
47,Weekdays,2435888,47 GREAT MALL,1,4771,47_SB01
47,Weekdays,2435887,47 GREAT MALL,1,2676,47_SB01
47,Weekdays,2435886,47 GREAT MALL,1,7175,47_SB01
47,Weekdays,2435885,47 GREAT MALL,1,2677,47_SB01
47,Weekdays,2435884,47 GREAT MALL,1,7081,47_SB01
47,Weekdays,2435883,47 GREAT MALL,1,4702,47_SB01
47,Weekdays,2435882,47 GREAT MALL,1,7776,47_SB01
47,Weekdays,2435881,47 GREAT MALL,1,4701,47_SB01
47,Weekdays,2435880,47 GREAT MALL,1,7772,47_SB01
47,Weekdays,2435879,47 GREAT MALL,1,7078,47_SB01
47,Weekdays,2435878,47 GREAT MALL,1,4671,47_SB01
47,Weekdays,2435877,47 GREAT MALL,1,7077,47_SB01
47,Weekdays,2435876,47 GREAT MALL,1,4702,47_SB01
47,Weekdays,2435875,47 GREAT MALL,1,7083,47_SB01
47,Weekdays,2435874,47 GREAT MALL,1,4702,47_SB01
47,Saturday,2435926,47 GREAT MALL,1,4771,47_SB01
47,Saturday,2435925,47 GREAT MALL,1,4772,47_SB01
47,Saturday,2435924,47 GREAT MALL,1,4771,47_SB01
47,Saturday,2435930,47 GREAT MALL,1,4772,47_SB01
47,Saturday,2435929,47 GREAT MALL,1,4771,47_SB01
47,Saturday,2435928,47 GREAT MALL,1,4773,47_SB01
47,Saturday,2435927,47 GREAT MALL,1,4671,47_SB01
47,Saturday,2435945,47 GREAT MALL,1,4771,47_SB01
47,Saturday,2435944,47 GREAT MALL,1,4772,47_SB01
47,Saturday,2435943,47 GREAT MALL,1,4671,47_SB01
47,Saturday,2435942,47 GREAT MALL,1,4773,47_SB01
47,Saturday,2435941,47 GREAT MALL,1,4772,47_SB01
47,Saturday,2435940,47 GREAT MALL,1,4771,47_SB01
47,Saturday,2435939,47 GREAT MALL,1,4773,47_SB01
47,Saturday,2435938,47 GREAT MALL,1,4671,47_SB01
47,Saturday,2435937,47 GREAT MALL,1,4771,47_SB01
47,Saturday,2435936,47 GREAT MALL,1,4772,47_SB01
47,Saturday,2435935,47 GREAT MALL,1,4671,47_SB01
47,Saturday,2435934,47 GREAT MALL,1,4773,47_SB01
47,Saturday,2435933,47 GREAT MALL,1,4772,47_SB01
47,Saturday,2435932,47 GREAT MALL,1,4771,47_SB01
47,Saturday,2435931,47 GREAT MALL,1,4772,47_SB01
47,Sunday,2435961,47 GREAT MALL,1,4771,47_SB01
47,Sunday,2435972,47 GREAT MALL,1,7172,47_SB01
47,Sunday,2435971,47 GREAT MALL,1,7101,47_SB01
47,Sunday,2435970,47 GREAT MALL,1,7171,47_SB01
47,Sunday,2435969,47 GREAT MALL,1,4771,47_SB01
47,Sunday,2435968,47 GREAT MALL,1,7172,47_SB01
47,Sunday,2435967,47 GREAT MALL,1,7101,47_SB01
47,Sunday,2435966,47 GREAT MALL,1,7171,47_SB01
47,Sunday,2435973,47 GREAT MALL,1,4771,47_SB01
47,Sunday,2435965,47 GREAT MALL,1,7172,47_SB01
47,Sunday,2435964,47 GREAT MALL,1,7101,47_SB01
47,Sunday,2435963,47 GREAT MALL,1,7171,47_SB01
47,Sunday,2435962,47 GREAT MALL,1,4771,47_SB01
48,Weekdays,2436139,48 WINCHESTER TRANSIT CTR,0,4901,48_NB01
48,Weekdays,2436140,48 WINCHESTER TRANSIT CTR,0,4801,48_NB01
48,Weekdays,2436141,48 WINCHESTER TRANSIT CTR,0,4802,48_NB01
